sample_id,version,pipeline,model,prompt_strategy,svc_label,issue_type
VeriCoding_VA0659_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0659_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0659_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0659_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0659_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0661_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0665_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0665_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0665_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,spec_mismatch
VeriCoding_VA0665_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0665_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0667_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0667_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0667_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0667_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0667_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0671_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0671_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0671_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0671_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VA0671_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VB0061_vericoded,complete00.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VB0061_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VB0061_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VB0061_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VB0061_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0073_vericoded,complete00.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0073_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch
VeriCoding_VD0073_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0073_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0073_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0085_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0085_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0085_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0085_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0085_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0257_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0257_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0257_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0257_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0669_vericoded,complete00.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0669_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0669_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0669_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0669_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0679_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0679_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0722_vericoded,complete00.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0722_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0722_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0722_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0722_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0729_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0729_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0729_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0729_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0729_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0791_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0791_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0791_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0791_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0791_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VD0804_vericoded,complete00.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0804_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0804_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0804_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0804_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VH0094_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VH0094_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VH0094_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VH0094_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VH0094_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;code_spec_inconsistency
VeriCoding_VH0102_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VH0102_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0000_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0000_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VJ0000_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VJ0000_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0051_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0081_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0081_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0081_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0081_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0082_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,spec_mismatch;code_spec_inconsistency
VeriCoding_VJ0119_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0132_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VJ0132_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0133_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0133_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0134_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VJ0134_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VS0005_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_spec_inconsistency
VeriCoding_VS0005_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,spec_mismatch;code_spec_inconsistency
VeriCoding_VS0007_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VS0013_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0010_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0020_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0022_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0029_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0030_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0036_vericoded,complete00.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0036_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0036_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0036_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0036_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0040_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0040_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0052_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0055_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0055_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0058_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0071_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0108_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0109_vericoded,complete01.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0109_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0111_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0124_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0130_vericoded,complete00.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0135_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0146_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0190_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0242_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0242_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0332_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0377_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,spec_mismatch;code_spec_inconsistency
VeriCoding_VT0469_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0469_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0483_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0483_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0483_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0483_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0483_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0495_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0495_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0520_vericoded,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0541_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0546_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0655_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0655_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0655_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0655_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0655_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VT0658_vericoded,complete03.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VV0040_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0040_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0040_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0040_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0083_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0083_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0083_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0083_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0086_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0086_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0086_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0135_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0135_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0135_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0135_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0135_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0156_vericoded,complete00.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0156_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0156_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0156_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0156_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0177_vericoded,complete01.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0177_vericoded,complete02.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0177_vericoded,complete03.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0177_vericoded,complete04.rs,p2,gpt-5.2,fewshot,1,
VeriCoding_VV0178_vericoded,complete02.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch
VerusBench_CloverBench_array_append_strong,complete04.rs,p2,gpt-5.2,fewshot,1,
VerusBench_CloverBench_cal_div,complete03.rs,p2,gpt-5.2,fewshot,1,
VerusBench_MBPP_task_id_249,complete01.rs,p2,gpt-5.2,fewshot,0,spec_mismatch
VerusBench_MBPP_task_id_733,complete02.rs,p2,gpt-5.2,fewshot,1,
VerusBench_Misc_trigger,complete00.rs,p2,gpt-5.2,fewshot,1,
VerusBench_Misc_trigger,complete04.rs,p2,gpt-5.2,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_143,complete02.rs,p2,o4-mini,fewshot,1,
DAFNY2VERUS-COLLECTION_2,complete00.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_2,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_2,complete02.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_2,complete03.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_2,complete04.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_3,complete00.rs,p2,o4-mini,fewshot,1,
DAFNY2VERUS-COLLECTION_3,complete03.rs,p2,o4-mini,fewshot,1,
DAFNY2VERUS-COLLECTION_3,complete04.rs,p2,o4-mini,fewshot,0,spec_mismatch;code_spec_inconsistency
HumanEval-Verus_task_58,complete00.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0110_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0110_vericoded,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VA0123_vericoded,complete04.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0187_vericoded,complete03.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0211_vericoded,complete02.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0230_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0230_vericoded,complete03.rs,p2,o4-mini,fewshot,0,code_mismatch
VeriCoding_VA0233_vericoded,complete02.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0264_vericoded,complete04.rs,p2,o4-mini,fewshot,0,spec_mismatch
VeriCoding_VA0383_vericoded,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0383_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0399_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0455_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0493_vericoded,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0533_vericoded,complete02.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VA0561_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0622_vericoded,complete00.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0633_vericoded,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0637_vericoded,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0644_vericoded,complete04.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VA0659_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0659_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0659_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0667_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VA0671_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0265_vericoded,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0679_vericoded,complete00.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0679_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0679_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0679_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0722_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0727_vericoded,complete04.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0729_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0729_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0729_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0791_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0804_vericoded,complete00.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VD0804_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0804_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0804_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VD0804_vericoded,complete04.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VH0094_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VH0102_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VJ0000_vericoded,complete01.rs,p2,o4-mini,fewshot,0,spec_mismatch
VeriCoding_VJ0081_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VJ0081_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VJ0134_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VJ0134_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VS0013_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0036_vericoded,complete04.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0040_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0040_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0052_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0071_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0081_vericoded,complete02.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0081_vericoded,complete03.rs,p2,o4-mini,fewshot,0,spec_mismatch
VeriCoding_VT0109_vericoded,complete00.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0124_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0146_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0146_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0219_vericoded,complete01.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0469_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0469_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0469_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0483_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0483_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0483_vericoded,complete03.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0495_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0520_vericoded,complete03.rs,p2,o4-mini,fewshot,0,code_mismatch;spec_mismatch
VeriCoding_VT0546_vericoded,complete00.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0546_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
VeriCoding_VT0655_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VV0040_vericoded,complete02.rs,p2,o4-mini,fewshot,0,spec_mismatch
VeriCoding_VV0040_vericoded,complete04.rs,p2,o4-mini,fewshot,1,
VeriCoding_VV0086_vericoded,complete01.rs,p2,o4-mini,fewshot,1,
